time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-01-30 01:00:00,12.406633252399658,14.350169750116848,8067.979196671399,0.0,44339.867801082975,-8067.979196671399,0
2023-01-30 02:00:00,12.406633252399658,19.350169750116848,8149.144145436367,0.0,5099.867801082977,-8149.144145436367,0
2023-01-30 03:00:00,12.406633252399658,14.350169750116848,7406.85723103796,0.0,44339.867801082975,-7406.85723103796,0
2023-01-30 04:00:00,12.406633252399658,19.350169750116848,5449.413809663822,0.0,5099.867801082977,-5449.413809663822,0
2023-01-30 05:00:00,12.406633252399658,14.350169750116848,3439.1449798116073,0.0,44339.867801082975,-3439.1449798116073,0
2023-01-30 06:00:00,12.406633252399658,19.350169750116848,6616.3533717644295,0.0,5099.867801082977,-6616.3533717644295,0
2023-01-30 07:00:00,12.406633252399658,14.350169750116848,8123.152240985506,0.0,44339.867801082975,-8123.152240985506,0
2023-01-30 08:00:00,12.406633252399658,19.350169750116848,29533.358958786506,0.0,5099.867801082977,-29533.358958786506,0
2023-01-30 09:00:00,12.406633252399658,14.350169750116848,26771.811532556778,0.0,44339.867801082975,-26771.811532556778,0
2023-01-30 10:00:00,12.406633252399658,19.350169750116848,20307.44018215459,0.0,5099.867801082977,-20307.44018215459,0
2023-01-30 11:00:00,12.406633252399658,14.350169750116848,11968.349639546599,0.0,44339.867801082975,-11968.349639546599,0
2023-01-30 12:00:00,12.406633252399658,19.350169750116848,4606.99292475719,0.0,5099.867801082977,-4606.99292475719,0
2023-01-30 13:00:00,12.406633252399658,14.350169750116848,4355.767074917349,0.0,44339.867801082975,-4355.767074917349,0
2023-01-30 14:00:00,12.406633252399658,19.350169750116848,3836.018095087474,0.0,5099.867801082977,-3836.018095087474,0
2023-01-30 15:00:00,12.406633252399658,14.350169750116848,4202.200370559724,0.0,44339.867801082975,-4202.200370559724,0
2023-01-30 16:00:00,12.406633252399658,19.350169750116848,8126.247246017123,0.0,5099.867801082977,-8126.247246017123,0
2023-01-30 17:00:00,12.406633252399658,14.350169750116848,6621.381294984534,0.0,44339.867801082975,-6621.381294984534,0
2023-01-30 18:00:00,12.406633252399658,19.350169750116848,3441.6714132170255,0.0,5099.867801082977,-3441.6714132170255,0
2023-01-30 19:00:00,12.406633252399658,14.350169750116848,5454.747284004028,0.0,44339.867801082975,-5454.747284004028,0
2023-01-30 20:00:00,12.406633252399658,19.350169750116848,7414.810798327838,0.0,5099.867801082977,-7414.810798327838,0
2023-01-30 21:00:00,12.406633252399658,14.350169750116848,8157.748551412021,0.0,44339.867801082975,-8157.748551412021,0
2023-01-30 22:00:00,12.406633252399658,19.350169750116848,8078.886327835058,0.0,5099.867801082977,-8078.886327835058,0
2023-01-30 23:00:00,12.406633252399658,14.350169750116848,7111.896621340682,0.0,44339.867801082975,-7111.896621340682,0
2023-01-31 00:00:00,12.630064157781568,19.350169750116848,7097.748539379654,0.0,5099.867801082977,-7097.748539379654,0
