time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-04-12 18:00:00,29.91463275989991,24.657704633663972,12449.214437614994,5161.665964994851,12449.214437614994,1
2023-04-12 19:00:00,29.91463275989991,29.657704633663972,12593.217935051645,44401.66596499485,12593.217935051645,1
2023-04-12 20:00:00,29.91463275989991,24.657704633663972,12007.061059244588,5161.665964994851,12007.061059244588,1
2023-04-12 21:00:00,29.91463275989991,29.657704633663972,10860.14598792366,44401.66596499485,10860.14598792366,1
2023-04-12 22:00:00,29.91463275989991,24.657704633663972,9106.43106870034,5161.665964994851,9106.43106870034,1
2023-04-12 23:00:00,29.91463275989991,29.657704633663972,3236.524818291223,44401.66596499485,3236.524818291223,1
2023-04-13 00:00:00,29.89806845822745,24.657704633663972,2498.8005563551174,5161.665964994851,2498.8005563551174,1
2023-04-13 01:00:00,29.89806845822745,29.657704633663972,9330.063382128461,44401.66596499485,9330.063382128461,1
2023-04-13 02:00:00,29.89806845822745,24.657704633663972,15105.372098082587,5161.665964994851,15105.372098082587,1
2023-04-13 03:00:00,29.89806845822745,29.657704633663972,17683.72089171724,44401.66596499485,17683.72089171724,1
2023-04-13 04:00:00,29.89806845822745,24.657704633663972,15757.287569855394,5161.665964994851,15757.287569855394,1
2023-04-13 05:00:00,29.89806845822745,29.657704633663972,18436.033075313288,44401.66596499485,18436.033075313288,1
2023-04-13 06:00:00,29.89806845822745,24.657704633663972,24277.23772558497,5161.665964994851,24277.23772558497,1
2023-04-13 07:00:00,29.89806845822745,29.657704633663972,25605.242914228184,44401.66596499485,25605.242914228184,1
2023-04-13 08:00:00,29.89806845822745,24.657704633663972,22503.993170591573,5161.665964994851,22503.993170591573,1
2023-04-13 09:00:00,29.89806845822745,29.657704633663972,17897.169881151025,44401.66596499485,17897.169881151025,1
2023-04-13 10:00:00,29.89806845822745,24.657704633663972,17658.841177196657,5161.665964994851,17658.841177196657,1
2023-04-13 11:00:00,29.89806845822745,29.657704633663972,9582.060888990494,44401.66596499485,9582.060888990494,1
2023-04-13 12:00:00,29.89806845822745,24.657704633663972,11193.684782003758,5161.665964994851,11193.684782003758,1
2023-04-13 13:00:00,29.89806845822745,29.657704633663972,12216.081364523245,44401.66596499485,12216.081364523245,1
2023-04-13 14:00:00,29.89806845822745,24.657704633663972,12669.300595408087,5161.665964994851,12669.300595408087,1
2023-04-13 15:00:00,29.89806845822745,29.657704633663972,12318.107540264486,44401.66596499485,12318.107540264486,1
2023-04-13 16:00:00,29.89806845822745,24.657704633663972,10569.0505634384,5161.665964994851,10569.0505634384,1
2023-04-13 17:00:00,29.89806845822745,29.657704633663972,11090.475875417233,44401.66596499485,11090.475875417233,1
2023-04-13 18:00:00,29.89806845822745,24.657704633663972,12486.782581653217,5161.665964994851,12486.782581653217,1
2023-04-13 19:00:00,29.89806845822745,29.657704633663972,12637.770724804483,44401.66596499485,12637.770724804483,1
2023-04-13 20:00:00,29.89806845822745,24.657704633663972,12066.443959781307,5161.665964994851,12066.443959781307,1
2023-04-13 21:00:00,29.89806845822745,29.657704633663972,10942.208494140472,44401.66596499485,10942.208494140472,1
2023-04-13 22:00:00,29.89806845822745,24.657704633663972,9219.701739415057,5161.665964994851,9219.701739415057,1
2023-04-13 23:00:00,29.89806845822745,29.657704633663972,3301.117299447228,44401.66596499485,3301.117299447228,1
2023-04-14 00:00:00,29.88005275316184,24.657704633663972,2385.119149198088,5161.665964994851,2385.119149198088,1
2023-04-14 01:00:00,29.88005275316184,29.657704633663972,9164.600210163268,44401.66596499485,9164.600210163268,1
2023-04-14 02:00:00,29.88005275316184,24.657704633663972,14843.194721670905,5161.665964994851,14843.194721670905,1
2023-04-14 03:00:00,29.88005275316184,29.657704633663972,17318.975537445058,44401.66596499485,17318.975537445058,1
2023-04-14 04:00:00,29.88005275316184,24.657704633663972,15317.95528905451,5161.665964994851,15317.95528905451,1
2023-04-14 05:00:00,29.88005275316184,29.657704633663972,18001.82937881362,44401.66596499485,18001.82937881362,1
2023-04-14 06:00:00,29.88005275316184,24.657704633663972,23824.34101159215,5161.665964994851,23824.34101159215,1
2023-04-14 07:00:00,29.88005275316184,29.657704633663972,25177.217555795793,44401.66596499485,25177.217555795793,1
2023-04-14 08:00:00,29.88005275316184,24.657704633663972,22155.541173429654,5161.665964994851,22155.541173429654,1
2023-04-14 09:00:00,29.88005275316184,29.657704633663972,18140.814744629544,44401.66596499485,18140.814744629544,1
2023-04-14 10:00:00,29.88005275316184,24.657704633663972,17900.9720044503,5161.665964994851,17900.9720044503,1
2023-04-14 11:00:00,29.88005275316184,29.657704633663972,9702.570750347602,44401.66596499485,9702.570750347602,1
2023-04-14 12:00:00,29.88005275316184,24.657704633663972,11279.678956595415,5161.665964994851,11279.678956595415,1
2023-04-14 13:00:00,29.88005275316184,29.657704633663972,12276.621238628242,44401.66596499485,12276.621238628242,1
2023-04-14 14:00:00,29.88005275316184,24.657704633663972,12711.451939268993,5161.665964994851,12711.451939268993,1
2023-04-14 15:00:00,29.88005275316184,29.657704633663972,12346.327318117865,44401.66596499485,12346.327318117865,1
2023-04-14 16:00:00,29.88005275316184,24.657704633663972,10586.578080693416,5161.665964994851,10586.578080693416,1
2023-04-14 17:00:00,29.88005275316184,29.657704633663972,11128.729799308052,44401.66596499485,11128.729799308052,1
2023-04-14 18:00:00,29.88005275316184,24.657704633663972,12522.955526425685,5161.665964994851,12522.955526425685,1
2023-04-14 19:00:00,29.88005275316184,29.657704633663972,12680.849350969947,44401.66596499485,12680.849350969947,1
2023-04-14 20:00:00,29.88005275316184,24.657704633663972,12124.104192521549,5161.665964994851,12124.104192521549,1
2023-04-14 21:00:00,29.88005275316184,29.657704633663972,11022.160105191411,44401.66596499485,11022.160105191411,1
2023-04-14 22:00:00,29.88005275316184,24.657704633663972,9330.362621689646,5161.665964994851,9330.362621689646,1
2023-04-14 23:00:00,29.88005275316184,29.657704633663972,3363.892786205805,44401.66596499485,3363.892786205805,1
2023-04-15 00:00:00,29.860590983145308,24.657704633663972,2316.561834265214,5161.665964994851,2316.561834265214,1
2023-04-15 01:00:00,29.860590983145308,29.657704633663972,9000.368892616989,44401.66596499485,9000.368892616989,1
2023-04-15 02:00:00,29.860590983145308,24.657704633663972,14583.231598289316,5161.665964994851,14583.231598289316,1
2023-04-15 03:00:00,29.860590983145308,29.657704633663972,16957.19867386432,44401.66596499485,16957.19867386432,1
2023-04-15 04:00:00,29.860590983145308,24.657704633663972,14882.399219464927,5161.665964994851,14882.399219464927,1
2023-04-15 05:00:00,29.860590983145308,29.657704633663972,17570.650215003014,44401.66596499485,17570.650215003014,1
2023-04-15 06:00:00,29.860590983145308,24.657704633663972,23375.356872953595,5161.665964994851,23375.356872953595,1
2023-04-15 07:00:00,29.860590983145308,29.657704633663972,24754.73327037783,44401.66596499485,24754.73327037783,1
2023-04-15 08:00:00,29.860590983145308,24.657704633663972,21814.210381475652,5161.665964994851,21814.210381475652,1
2023-04-15 09:00:00,29.860590983145308,29.657704633663972,18387.335583734803,44401.66596499485,18387.335583734803,1
2023-04-15 10:00:00,29.860590983145308,24.657704633663972,18142.004354178953,5161.665964994851,18142.004354178953,1
2023-04-15 11:00:00,29.860590983145308,29.657704633663972,9819.637071257739,44401.66596499485,9819.637071257739,1
2023-04-15 12:00:00,29.860590983145308,24.657704633663972,11362.98214499623,5161.665964994851,11362.98214499623,1
2023-04-15 13:00:00,29.860590983145308,29.657704633663972,12335.07460765636,44401.66596499485,12335.07460765636,1
2023-04-15 14:00:00,29.860590983145308,24.657704633663972,12751.964635854756,5161.665964994851,12751.964635854756,1
2023-04-15 15:00:00,29.860590983145308,29.657704633663972,12373.254169355698,44401.66596499485,12373.254169355698,1
2023-04-15 16:00:00,29.860590983145308,24.657704633663972,10603.159272815275,5161.665964994851,10603.159272815275,1
