time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-12-15 05:00:00,23.64020921232947,27.0,24911.823749225216,23544.0,24911.823749225216,1
2023-12-15 06:00:00,23.64020921232947,22.0,28163.187827049245,0.0,0.0,0
2023-12-15 07:00:00,23.64020921232947,27.0,28924.039475611597,23544.0,28924.039475611597,1
2023-12-15 08:00:00,23.64020921232947,22.0,26778.07350296471,0.0,0.0,0
2023-12-15 09:00:00,23.64020921232947,27.0,22179.57256848346,23544.0,22179.57256848346,1
2023-12-15 10:00:00,23.64020921232947,22.0,6738.159510335976,0.0,0.0,0
2023-12-15 11:00:00,23.64020921232947,27.0,6135.208211787109,23544.0,6135.208211787109,1
2023-12-15 12:00:00,23.64020921232947,22.0,5342.572460128218,0.0,0.0,0
2023-12-15 13:00:00,23.64020921232947,27.0,4412.154957034579,23544.0,4412.154957034579,1
2023-12-15 14:00:00,23.64020921232947,22.0,3398.8116746269006,0.0,0.0,0
2023-12-15 15:00:00,23.64020921232947,27.0,2272.693972924073,23544.0,2272.693972924073,1
2023-12-15 16:00:00,23.64020921232947,22.0,854.032162284813,0.0,0.0,0
2023-12-15 17:00:00,23.64020921232947,27.0,1461.5907863535383,23544.0,1461.5907863535383,1
2023-12-15 18:00:00,23.64020921232947,22.0,2736.2351597986985,0.0,0.0,0
2023-12-15 19:00:00,23.64020921232947,27.0,3806.4191399409497,23544.0,3806.4191399409497,1
2023-12-15 20:00:00,23.64020921232947,22.0,4790.886221107878,0.0,0.0,0
2023-12-15 21:00:00,23.64020921232947,27.0,5675.319627895285,23544.0,5675.319627895285,1
2023-12-15 22:00:00,23.64020921232947,22.0,6397.3529150341765,0.0,0.0,0
2023-12-15 23:00:00,23.64020921232947,27.0,3939.3579034509794,23544.0,3939.3579034509794,1
2023-12-16 00:00:00,23.72323352441907,22.0,4612.824434818895,0.0,0.0,0
2023-12-16 01:00:00,23.72323352441907,27.0,11111.492833487771,23544.0,11111.492833487771,1
2023-12-16 02:00:00,23.72323352441907,22.0,16828.436181321,0.0,0.0,0
2023-12-16 03:00:00,23.72323352441907,27.0,20491.797257014845,23544.0,20491.797257014845,1
2023-12-16 04:00:00,23.72323352441907,22.0,21752.362058558356,0.0,0.0,0
2023-12-16 05:00:00,23.72323352441907,27.0,24910.419822744443,23544.0,24910.419822744443,1
2023-12-16 06:00:00,23.72323352441907,22.0,28166.222375121342,0.0,0.0,0
2023-12-16 07:00:00,23.72323352441907,27.0,28935.818712820703,23544.0,28935.818712820703,1
2023-12-16 08:00:00,23.72323352441907,22.0,26798.49787539856,0.0,0.0,0
2023-12-16 09:00:00,23.72323352441907,27.0,22204.90970736603,23544.0,22204.90970736603,1
2023-12-16 10:00:00,23.72323352441907,22.0,6746.110702358797,0.0,0.0,0
2023-12-16 11:00:00,23.72323352441907,27.0,6146.63730682662,23544.0,6146.63730682662,1
2023-12-16 12:00:00,23.72323352441907,22.0,5357.592536606925,0.0,0.0,0
2023-12-16 13:00:00,23.72323352441907,27.0,4430.344439594339,23544.0,4430.344439594339,1
2023-12-16 14:00:00,23.72323352441907,22.0,3419.6870418354624,0.0,0.0,0
2023-12-16 15:00:00,23.72323352441907,27.0,2296.513577989337,23544.0,2296.513577989337,1
2023-12-16 16:00:00,23.72323352441907,22.0,882.2154659553496,0.0,0.0,0
2023-12-16 17:00:00,23.72323352441907,27.0,1464.1921508254568,23544.0,1464.1921508254568,1
2023-12-16 18:00:00,23.72323352441907,22.0,2740.1014078284115,0.0,0.0,0
2023-12-16 19:00:00,23.72323352441907,27.0,3809.374938424027,23544.0,3809.374938424027,1
2023-12-16 20:00:00,23.72323352441907,22.0,4792.206823431375,0.0,0.0,0
2023-12-16 21:00:00,23.72323352441907,27.0,5675.396384175501,23544.0,5675.396384175501,1
2023-12-16 22:00:00,23.72323352441907,22.0,6396.916531451385,0.0,0.0,0
2023-12-16 23:00:00,23.72323352441907,27.0,3945.340491660181,23544.0,3945.340491660181,1
2023-12-17 00:00:00,23.80663616997025,22.0,4617.1227865909195,0.0,0.0,0
2023-12-17 01:00:00,23.80663616997025,27.0,11119.864810064359,23544.0,11119.864810064359,1
2023-12-17 02:00:00,23.80663616997025,22.0,16845.724935629154,0.0,0.0,0
2023-12-17 03:00:00,23.80663616997025,27.0,20520.720296814252,23544.0,20520.720296814252,1
2023-12-17 04:00:00,23.80663616997025,22.0,21788.0451210228,0.0,0.0,0
2023-12-17 05:00:00,23.80663616997025,27.0,24905.77779385126,23544.0,24905.77779385126,1
2023-12-17 06:00:00,23.80663616997025,22.0,28165.869684341276,0.0,0.0,0
2023-12-17 07:00:00,23.80663616997025,27.0,28944.258230185413,23544.0,28944.258230185413,1
2023-12-17 08:00:00,23.80663616997025,22.0,26815.75175153625,0.0,0.0,0
