time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-06-21 07:00:00,25.898832928627808,27.0,7601.878735250875,23544.0,7601.878735250875,1
2023-06-21 08:00:00,25.898832928627808,22.0,11247.790590696197,0.0,0.0,0
2023-06-21 09:00:00,25.898832928627808,27.0,13442.47697269525,23544.0,13442.47697269525,1
2023-06-21 10:00:00,25.898832928627808,22.0,13442.053979474793,0.0,0.0,0
2023-06-21 11:00:00,25.898832928627808,27.0,10760.066415045612,23544.0,10760.066415045612,1
2023-06-21 12:00:00,25.898832928627808,22.0,7229.348543804865,0.0,0.0,0
2023-06-21 13:00:00,25.898832928627808,27.0,7413.093300450249,23544.0,7413.093300450249,1
2023-06-21 14:00:00,25.898832928627808,22.0,7407.626727282154,0.0,0.0,0
2023-06-21 15:00:00,25.898832928627808,27.0,7068.582336779813,23544.0,7068.582336779813,1
2023-06-21 16:00:00,25.898832928627808,22.0,6102.215129816541,0.0,0.0,0
2023-06-21 17:00:00,25.898832928627808,27.0,6321.805901763977,23544.0,6321.805901763977,1
2023-06-21 18:00:00,25.898832928627808,22.0,7158.864716882351,0.0,0.0,0
2023-06-21 19:00:00,25.898832928627808,27.0,7425.833526458126,23544.0,7425.833526458126,1
2023-06-21 20:00:00,25.898832928627808,22.0,7393.921118719234,0.0,0.0,0
2023-06-21 21:00:00,25.898832928627808,27.0,7183.168749892586,23544.0,7183.168749892586,1
2023-06-21 22:00:00,25.898832928627808,22.0,3203.560379889826,0.0,0.0,0
2023-06-21 23:00:00,25.898832928627808,27.0,2806.529296996977,23544.0,2806.529296996977,1
2023-06-22 00:00:00,25.814035064692582,22.0,3018.467120986338,0.0,0.0,0
2023-06-22 01:00:00,25.814035064692582,27.0,4941.2878885864675,23544.0,4941.2878885864675,1
2023-06-22 02:00:00,25.814035064692582,22.0,4806.4022224891005,0.0,0.0,0
2023-06-22 03:00:00,25.814035064692582,27.0,2972.1638540239,23544.0,2972.1638540239,1
2023-06-22 04:00:00,25.814035064692582,22.0,1379.6316214535009,0.0,0.0,0
2023-06-22 05:00:00,25.814035064692582,27.0,1830.3081010065605,23544.0,1830.3081010065605,1
2023-06-22 06:00:00,25.814035064692582,22.0,3670.4738741299375,0.0,0.0,0
2023-06-22 07:00:00,25.814035064692582,27.0,7585.002823800018,23544.0,7585.002823800018,1
2023-06-22 08:00:00,25.814035064692582,22.0,11231.210238436935,0.0,0.0,0
