time,T_out,T_in,Q_solar_W,Cooling_Load_W,Heating_Load_W,Illuminance_in_lux,Occupied,DGP
2011-05-01 18:00:00+08:00,29.7,31.51943004636965,864.7263810662087,89330.82895087144,0.0,1.815990477130038,1,0.18195689679068683
2011-05-01 19:00:00+08:00,29.1,36.51943004636965,0.0,148730.82895087142,0.0,0.0,1,0.18044625647846568
2011-05-01 20:00:00+08:00,28.5,31.51943004636965,0.0,89330.82895087144,0.0,0.0,0,0.18044625647846568
2011-05-01 21:00:00+08:00,28.3,36.06729794231566,0.0,143359.49955471006,0.0,0.0,0,0.18044625647846568
2011-05-01 22:00:00+08:00,28.1,31.067297942315662,0.0,83959.49955471007,0.0,0.0,0,0.18044625647846568
2011-05-01 23:00:00+08:00,28.1,36.06729794231566,0.0,143359.49955471006,0.0,0.0,0,0.18044625647846568
2011-05-02 00:00:00+08:00,28.0,31.067297942315662,0.0,83959.49955471007,0.0,0.0,0,0.18044625647846568
2011-05-02 01:00:00+08:00,28.0,36.06729794231566,0.0,143359.49955471006,0.0,0.0,0,0.18044625647846568
2011-05-02 02:00:00+08:00,27.9,31.067297942315662,0.0,83959.49955471007,0.0,0.0,0,0.18044625647846568
2011-05-02 03:00:00+08:00,27.8,36.06729794231566,0.0,143359.49955471006,0.0,0.0,0,0.18044625647846568
2011-05-02 04:00:00+08:00,27.5,31.067297942315662,0.0,83959.49955471007,0.0,0.0,0,0.18044625647846568
2011-05-02 05:00:00+08:00,27.3,36.06729794231566,0.0,143359.49955471006,0.0,0.0,0,0.18044625647846568
2011-05-02 06:00:00+08:00,27.5,31.067297942315662,19139.369518001793,83959.49955471007,0.0,63.83815276433118,0,0.19638097437471858
2011-05-02 07:00:00+08:00,27.7,36.06729794231566,38023.19216351806,143359.49955471006,0.0,115.7715923079745,0,0.20161295397689857
2011-05-02 08:00:00+08:00,31.0,31.067297942315662,68943.44160364097,83959.49955471007,0.0,198.17773881629142,1,0.20852387623969623
2011-05-02 09:00:00+08:00,32.2,36.06729794231566,101808.41727885666,143359.49955471006,0.0,263.19104099780634,1,0.21347451099308062
2011-05-02 10:00:00+08:00,32.1,33.825326436379,107714.99800193684,116724.87806418253,0.0,228.19417922820006,1,0.21084624106318195
2011-05-02 11:00:00+08:00,35.0,38.825326436379,79046.19488575596,176124.87806418253,0.0,121.4121121587699,1,0.20212362658310418
2011-05-02 12:00:00+08:00,33.5,33.825326436379,37072.1689798717,116724.87806418253,0.0,28.144394885265676,1,0.19146920495705708
2011-05-02 13:00:00+08:00,33.3,38.825326436379,29442.7499200773,176124.87806418253,0.0,19.65782788170209,1,0.18980317323943213
2011-05-02 14:00:00+08:00,33.3,33.825326436379,60386.705418156285,116724.87806418253,0.0,78.29781883817718,1,0.19796549735059055
2011-05-02 15:00:00+08:00,33.1,38.825326436379,74740.39726573537,176124.87806418253,0.0,145.27528825231488,1,0.20420860545933578
2011-05-02 16:00:00+08:00,32.6,33.825326436379,54333.86604019765,116724.87806418253,0.0,133.5782866658754,1,0.2032005626394718
2011-05-02 17:00:00+08:00,30.7,38.825326436379,25136.49412240883,176124.87806418253,0.0,74.2271286393617,1,0.19753283463437513
2011-05-02 18:00:00+08:00,29.8,33.825326436379,767.676133534864,116724.87806418253,0.0,1.6088459026587771,1,0.18164048145290113
2011-05-02 19:00:00+08:00,29.5,38.825326436379,0.0,176124.87806418253,0.0,0.0,1,0.18044625647846568
2011-05-02 20:00:00+08:00,29.2,33.825326436379,0.0,116724.87806418253,0.0,0.0,1,0.18044625647846568
2011-05-02 21:00:00+08:00,29.2,38.825326436379,0.0,176124.87806418253,0.0,0.0,1,0.18044625647846568
2011-05-02 22:00:00+08:00,28.9,33.825326436379,0.0,116724.87806418253,0.0,0.0,0,0.18044625647846568
2011-05-02 23:00:00+08:00,28.9,36.244912023927405,0.0,145469.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 00:00:00+08:00,28.9,31.244912023927405,0.0,86069.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 01:00:00+08:00,28.8,36.244912023927405,0.0,145469.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 02:00:00+08:00,28.7,31.244912023927405,0.0,86069.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 03:00:00+08:00,28.3,36.244912023927405,0.0,145469.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 04:00:00+08:00,28.2,31.244912023927405,0.0,86069.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 05:00:00+08:00,28.2,36.244912023927405,0.0,145469.55484425757,0.0,0.0,0,0.18044625647846568
2011-05-03 06:00:00+08:00,28.3,31.244912023927405,34376.17977862174,86069.55484425757,0.0,120.22789369845012,0,0.20201705150356236
2011-05-03 07:00:00+08:00,28.7,36.244912023927405,62119.34567028883,145469.55484425757,0.0,200.40682000687937,0,0.20869891783107147
2011-05-03 08:00:00+08:00,29.9,31.244912023927405,78605.32376066552,86069.55484425757,0.0,222.79381738999803,1,0.21043358926216738
